DATE,HOUR,INVAGE,STREET2,STREET1,ALCOHOL,INJURY,.fitted
2006-08-18,16,7,BRIMORTON DR,SCARBOROUGH GOLF CLUB RD,0,None,2.2204460492503126e-16
2006-08-18,16,27,BRIMORTON DR,SCARBOROUGH GOLF CLUB RD,0,None,2.2204460492503126e-16
2006-08-18,16,37,BRIMORTON DR,SCARBOROUGH GOLF CLUB RD,0,Minor,2.2204460492503126e-16
2006-08-18,16,37,MANNING AVE,DUPONT ST,0,Major,2.2204460492503126e-16
2006-08-18,16,72,MANNING AVE,DUPONT ST,0,None,2.2204460492503126e-16
2006-08-18,21,72,PROGRESS AVE,BELLAMY RD N,0,Fatal,2.2204460492503126e-16
2006-08-18,21,72,PROGRESS AVE,BELLAMY RD N,0,Minor,2.2204460492503126e-16
2006-08-18,21,17,PROGRESS AVE,BELLAMY RD N,0,Minor,2.2204460492503126e-16
2006-08-18,21,22,PROGRESS AVE,BELLAMY RD N,0,Minor,2.2204460492503126e-16
2006-08-18,21,47,HURON ST,BLOOR ST W,0,None,2.2204460492503126e-16
2006-08-18,21,27,HURON ST,BLOOR ST W,0,Major,2.2204460492503126e-16
2006-08-19,13,57,POLLARD DR,ELLESMERE RD,0,None,2.2204460492503126e-16
2006-08-19,13,7,POLLARD DR,ELLESMERE RD,0,Fatal,2.2204460492503126e-16
2006-08-19,23,77,LESLIE ST,QUEEN ST E,0,None,2.2204460492503126e-16
2006-08-19,23,62,LESLIE ST,QUEEN ST E,0,Fatal,2.2204460492503126e-16
2006-08-20,2,22,GERRY FITZGERALD DR W,DUFFERIN ST,0,Major,2.2204460492503126e-16
2006-08-20,2,27,GERRY FITZGERALD DR W,DUFFERIN ST,0,Major,2.2204460492503126e-16
2006-08-20,15,57,COWAN AVE,QUEEN ST W,0,Major,2.2204460492503126e-16
2006-08-20,15,37,COWAN AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2006-08-20,15,37,CLINTON ST,COLLEGE ST,0,Major,2.2204460492503126e-16
2006-08-20,15,42,CLINTON ST,COLLEGE ST,0,None,2.2204460492503126e-16
2006-08-20,15,22,CLINTON ST,COLLEGE ST,0,Minimal,2.2204460492503126e-16
2006-08-21,8,27,GLENDOWER CRCT,BIRCHMOUNT RD,0,None,2.2204460492503126e-16
2006-08-21,8,12,GLENDOWER CRCT,BIRCHMOUNT RD,0,Major,2.2204460492503126e-16
2006-08-21,11,42,SHEPPARD AVE E,MCCOWAN RD,0,None,0.9999999999999998
2006-08-21,11,77,SHEPPARD AVE E,MCCOWAN RD,0,None,0.9999999999999998
2006-08-21,11,67,SHEPPARD AVE E,MCCOWAN RD,0,Major,0.9999999999999998
2006-08-21,13,52,SULTANA AVE,KHEDIVE AVE,0,None,2.2204460492503126e-16
2006-08-21,13,17,SULTANA AVE,KHEDIVE AVE,0,Major,2.2204460492503126e-16
2006-08-22,10,12,JAMESON AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2006-08-22,10,7,JAMESON AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2006-06-28,10,47,MODERN RD,BIRCHMOUNT RD,0,None,2.2204460492503126e-16
2006-06-28,10,32,MODERN RD,BIRCHMOUNT RD,0,Major,2.2204460492503126e-16
2006-06-05,19,47,HAVELOCK ST,BLOOR ST W,0,None,2.2204460492503126e-16
2006-06-05,19,77,HAVELOCK ST,BLOOR ST W,0,Fatal,2.2204460492503126e-16
2006-06-28,13,37,YORK ST,KING ST W,0,Major,2.2204460492503126e-16
2006-06-06,15,37,CECIL ST,SPADINA AVE,0,None,2.2204460492503126e-16
2006-06-06,15,52,CECIL ST,SPADINA AVE,0,Major,2.2204460492503126e-16
2006-06-06,15,42,DAVENPORT RD,YONGE ST,0,Major,2.2204460492503126e-16
2006-06-07,8,42,FINCH Aven E,2275 MARKHAM RD,0,Minor,2.2204460492503126e-16
2006-06-07,8,57,FINCH Aven E,2275 MARKHAM RD,0,Major,2.2204460492503126e-16
2006-06-07,8,42,FINCH Aven E,2275 MARKHAM RD,0,Minor,2.2204460492503126e-16
2006-06-07,21,47,STEELES AVE W,ISLINGTON AVE,0,Minimal,2.2204460492503126e-16
2006-06-07,21,47,STEELES AVE W,ISLINGTON AVE,0,None,2.2204460492503126e-16
2006-06-07,21,42,STEELES AVE W,ISLINGTON AVE,0,Major,2.2204460492503126e-16
2006-08-22,10,62,JAMESON AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2006-06-08,15,2,PARK LAWN RD,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-06-08,15,2,PARK LAWN RD,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2006-06-08,15,62,PARK LAWN RD,LAKE SHORE BLVD W,0,Minimal,2.2204460492503126e-16
2006-06-08,15,42,PARK LAWN RD,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-06-08,23,52,ST LAWRENCE ST,KING ST E,0,Major,2.2204460492503126e-16
2006-06-09,17,27,SILVERSAND PL,CREEKWOOD DR,0,Major,2.2204460492503126e-16
2006-06-09,17,72,SILVERSAND PL,CREEKWOOD DR,0,Minor,2.2204460492503126e-16
2006-06-10,9,87,ROMULUS DR,MIDLAND AVE,0,Fatal,2.2204460492503126e-16
2006-06-10,9,77,ROMULUS DR,MIDLAND AVE,0,Minor,2.2204460492503126e-16
2006-06-10,16,62,DUPONT ST,OSSINGTON AVE,0,None,2.2204460492503126e-16
2006-06-10,16,37,DUPONT ST,OSSINGTON AVE,0,Major,0.9999999999999998
2006-06-11,19,27,RENFIELD ST,THURODALE AVE,0,Major,2.2204460492503126e-16
2006-06-13,8,42,JAMESON AVE,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2006-06-13,8,42,JAMESON AVE,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-06-13,8,37,JAMESON AVE,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-06-13,8,42,JAMESON AVE,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-06-13,21,32,ALBION RD,SILVERSTONE DR,0,None,2.2204460492503126e-16
2006-06-13,21,57,ALBION RD,SILVERSTONE DR,0,Major,2.2204460492503126e-16
2006-06-14,5,57,YONGE ST,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2006-06-14,5,37,YONGE ST,LAKE SHORE BLVD W,0,Minimal,2.2204460492503126e-16
2006-06-14,14,27,BETHRIDGE RD,KIPLING AVE,0,None,2.2204460492503126e-16
2006-06-14,14,42,BETHRIDGE RD,KIPLING AVE,0,Major,2.2204460492503126e-16
2006-06-15,9,67,REDPATH AVE,EGLINTON AVE E,0,None,2.2204460492503126e-16
2006-06-15,9,82,REDPATH AVE,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2006-06-17,1,22,RICHMOND ST W,BATHURST ST,0,None,2.2204460492503126e-16
2006-06-17,1,22,RICHMOND ST W,BATHURST ST,0,Major,2.2204460492503126e-16
2006-06-17,1,27,RICHMOND ST W,BATHURST ST,0,None,2.2204460492503126e-16
2006-06-17,13,52,BERKELEY ST,SHUTER ST,0,None,2.2204460492503126e-16
2006-06-17,13,27,BERKELEY ST,SHUTER ST,0,Major,2.2204460492503126e-16
2006-06-17,17,37,YONGE ST,FINCH AVE E,0,None,2.2204460492503126e-16
2006-06-17,17,47,YONGE ST,FINCH AVE E,0,Major,2.2204460492503126e-16
2006-06-18,2,22,DANFORTH AVE,WOODBINE AVE,1,None,2.2204460492503126e-16
2006-06-18,2,17,DANFORTH AVE,WOODBINE AVE,1,Major,2.2204460492503126e-16
2006-06-18,21,47,AVENUE RD,BLOOR ST W,0,None,2.2204460492503126e-16
2006-06-18,21,67,AVENUE RD,BLOOR ST W,0,Major,2.2204460492503126e-16
2006-06-18,22,37,WESTBOURNE AVE,ST CLAIR AVE E,0,None,2.2204460492503126e-16
2006-06-18,22,17,WESTBOURNE AVE,ST CLAIR AVE E,0,Major,2.2204460492503126e-16
2006-06-18,23,32,QUEENS PLATE DR,REXDALE BLVD,0,Major,2.2204460492503126e-16
2006-06-19,12,87,FIFTH ST,LAKE SHORE BLVD W,0,Fatal,2.2204460492503126e-16
2006-06-19,12,42,FIFTH ST,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-06-19,17,52,FAYWOOD BLVD,SHEPPARD AVE W,0,None,2.2204460492503126e-16
2006-06-19,17,52,FAYWOOD BLVD,SHEPPARD AVE W,0,Major,2.2204460492503126e-16
2006-06-20,20,32,OLD FOREST HILL Road,EGLINTON Aven W,1,Major,0.9999999999999998
2006-06-20,20,37,OLD FOREST HILL Road,EGLINTON Aven W,1,None,0.9999999999999998
2006-06-20,20,67,OLD FOREST HILL Road,EGLINTON Aven W,1,Minor,0.9999999999999998
2006-06-20,20,32,TISDALE AVE,BARTLEY DR,0,Fatal,2.2204460492503126e-16
2006-06-20,20,22,TISDALE AVE,BARTLEY DR,0,None,2.2204460492503126e-16
2006-06-21,8,42,WOODBINE AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2006-06-21,8,7,WOODBINE AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2006-06-21,8,22,WOODBINE AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2006-06-21,8,52,YORK ST,WELLINGTON ST W,0,Major,2.2204460492503126e-16
2006-06-22,22,27,DUNDAS ST W,UNIVERSITY AVE,0,None,2.2204460492503126e-16
2006-06-22,22,32,DUNDAS ST W,UNIVERSITY AVE,0,Major,2.2204460492503126e-16
2006-06-24,3,47,DOWLING AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2006-06-24,3,27,DOWLING AVE,QUEEN ST W,0,Major,2.2204460492503126e-16
2006-06-24,18,22,NEW TORONTO Stre,KIPLING Aven,0,Major,2.2204460492503126e-16
2007-06-01,19,17,BRIMLEY RD,ELLESMERE RD,0,None,2.2204460492503126e-16
2006-06-25,12,37,WESTWOOD AVE,PAPE AVE,0,Major,2.2204460492503126e-16
2006-06-25,12,72,WESTWOOD AVE,PAPE AVE,0,None,2.2204460492503126e-16
2006-06-25,17,42,CHERRY ST,LAKE SHORE BLVD E,0,Major,2.2204460492503126e-16
2006-06-25,17,42,CHERRY ST,LAKE SHORE BLVD E,0,Major,2.2204460492503126e-16
2006-08-22,10,7,JAMESON AVE,QUEEN ST W,0,None,2.2204460492503126e-16
2006-06-28,13,37,YORK ST,KING ST W,0,None,2.2204460492503126e-16
2006-08-22,10,67,JAMESON AVE,QUEEN ST W,0,Major,2.2204460492503126e-16
2006-06-28,17,42,GLENHAVEN ST,EGLINTON AVE W,0,Minimal,2.2204460492503126e-16
2006-06-28,17,22,GLENHAVEN ST,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2006-06-28,17,22,GLENHAVEN ST,EGLINTON AVE W,0,Minimal,2.2204460492503126e-16
2006-08-22,20,27,LIVINGSTONE AVE,DUFFERIN ST,0,Major,2.2204460492503126e-16
2006-08-22,20,52,LIVINGSTONE AVE,DUFFERIN ST,0,None,2.2204460492503126e-16
2006-08-22,20,47,BELLAMY RD N,EGLINTON AVE E,0,None,2.2204460492503126e-16
2006-08-22,20,42,BELLAMY RD N,EGLINTON AVE E,0,Minimal,2.2204460492503126e-16
2006-08-22,20,42,BELLAMY RD N,EGLINTON AVE E,0,Minimal,2.2204460492503126e-16
2006-08-22,20,22,BELLAMY RD N,EGLINTON AVE E,0,Minor,2.2204460492503126e-16
2006-08-22,20,37,BELLAMY RD N,EGLINTON AVE E,0,None,2.2204460492503126e-16
2006-08-22,20,72,BELLAMY RD N,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2006-08-24,6,52,QUEEN ST W,JOHN ST,0,None,2.2204460492503126e-16
2006-08-24,6,32,QUEEN ST W,JOHN ST,0,Major,2.2204460492503126e-16
2006-08-24,21,17,READING CRT,ATTWELL DR,1,Major,0.9999999999999998
2006-08-24,21,47,READING CRT,ATTWELL DR,1,None,0.9999999999999998
2006-09-09,3,27,SHEPPARD AVE E,MORNINGSIDE AVE,0,None,2.2204460492503126e-16
2006-08-25,23,62,COLDWATER RD,LESLIE ST,0,Fatal,2.2204460492503126e-16
2006-08-25,23,22,COLDWATER RD,LESLIE ST,0,Minimal,2.2204460492503126e-16
2006-08-26,15,32,DAVENPORT RD,OSLER ST,0,None,2.2204460492503126e-16
2006-08-26,15,2,DAVENPORT RD,OSLER ST,0,Major,2.2204460492503126e-16
2006-08-26,20,57,EDWIN AVE,DUPONT ST,0,None,2.2204460492503126e-16
2006-08-26,20,87,EDWIN AVE,DUPONT ST,0,Major,2.2204460492503126e-16
2006-08-29,14,37,MARIGOLD AVE,EASTERN AVE,0,Major,2.2204460492503126e-16
2006-08-29,14,57,MARIGOLD AVE,EASTERN AVE,0,None,2.2204460492503126e-16
2006-08-29,17,42,LAWRENCE AVE E,LESLIE ST,0,None,2.2204460492503126e-16
2006-08-29,17,62,LAWRENCE AVE E,LESLIE ST,0,Major,2.2204460492503126e-16
2006-08-29,21,17,BENTON RD,LAWRENCE AVE W,0,Major,2.2204460492503126e-16
2006-08-29,21,47,BENTON RD,LAWRENCE AVE W,0,None,2.2204460492503126e-16
2006-08-31,1,27,BREADALBANE ST,YONGE ST,0,None,2.2204460492503126e-16
2006-08-31,1,32,BREADALBANE ST,YONGE ST,0,Major,2.2204460492503126e-16
2006-08-31,7,32,REAN DR,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2006-08-31,7,67,REAN DR,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2006-08-31,16,82,BROADVIEW AVE,DUNDAS ST E,0,None,2.2204460492503126e-16
2006-08-31,16,22,BROADVIEW AVE,DUNDAS ST E,0,Major,2.2204460492503126e-16
2006-08-31,20,57,SHAMOKIN DR,VALENTINE DR,0,None,2.2204460492503126e-16
2006-08-31,20,17,SHAMOKIN DR,VALENTINE DR,0,Major,2.2204460492503126e-16
2006-09-02,3,32,COLBORNE ST,CHURCH ST,0,Major,2.2204460492503126e-16
2006-09-02,12,82,ERINGATE DR,RENFORTH DR,0,Major,2.2204460492503126e-16
2006-09-02,12,42,ERINGATE DR,RENFORTH DR,0,Minor,2.2204460492503126e-16
2006-09-09,3,57,SHEPPARD AVE E,MORNINGSIDE AVE,0,None,2.2204460492503126e-16
2006-09-05,9,37,JANE ST Stre,400 S JANE ST RAMP  S,0,Major,2.2204460492503126e-16
2006-09-05,9,32,JANE ST Stre,400 S JANE ST RAMP  S,0,None,2.2204460492503126e-16
2006-09-05,11,32,LANSDOWNE AVE,ST CLAIR AVE W,0,Major,2.2204460492503126e-16
2006-09-05,11,52,LANSDOWNE AVE,ST CLAIR AVE W,0,Minor,2.2204460492503126e-16
2006-09-05,11,42,LANSDOWNE AVE,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2006-09-05,22,27,SPRUCE HILL RD,QUEEN ST E,0,None,2.2204460492503126e-16
2006-09-05,22,17,SPRUCE HILL RD,QUEEN ST E,0,Major,2.2204460492503126e-16
2006-09-08,10,37,ELLESMERE RD,NEILSON RD,0,Minimal,2.2204460492503126e-16
2006-09-08,10,47,ELLESMERE RD,NEILSON RD,0,None,2.2204460492503126e-16
2006-09-08,10,77,ELLESMERE RD,NEILSON RD,0,Major,2.2204460492503126e-16
2006-09-08,12,32,BLACK CREEK DR,EGLINTON AVE W,0,None,2.2204460492503126e-16
2006-09-09,3,27,SHEPPARD AVE E,MORNINGSIDE AVE,0,Fatal,2.2204460492503126e-16
2006-09-08,12,52,BLACK CREEK DR,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2006-09-09,1,22,GILLARD AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2006-09-09,1,22,GILLARD AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2006-09-09,1,22,GILLARD AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2006-09-09,1,22,GILLARD AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2006-09-09,1,52,GILLARD AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2006-09-09,3,27,SHEPPARD AVE E,MORNINGSIDE AVE,0,Major,2.2204460492503126e-16
2006-06-29,9,72,JASPER AVE,WESTON RD,0,None,2.2204460492503126e-16
2006-06-29,9,62,JASPER AVE,WESTON RD,0,Major,2.2204460492503126e-16
2006-06-30,5,22,TOWER DR,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2006-06-30,5,17,TOWER DR,LAWRENCE AVE E,0,Minor,2.2204460492503126e-16
2006-06-30,5,22,TOWER DR,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2006-06-30,9,47,VICTORIA PARK Aven,57 ELLESMERE RD,0,Major,2.2204460492503126e-16
2006-06-30,9,22,VICTORIA PARK Aven,57 ELLESMERE RD,0,Minor,2.2204460492503126e-16
2006-06-30,9,27,VICTORIA PARK Aven,57 ELLESMERE RD,0,Minimal,2.2204460492503126e-16
2006-06-30,12,52,BURNETT AVE,SENLAC RD,0,None,2.2204460492503126e-16
2006-06-30,12,12,BURNETT AVE,SENLAC RD,0,Major,2.2204460492503126e-16
2006-07-04,16,32,VAN HORNE AVE,DON MILLS RD,0,None,2.2204460492503126e-16
2006-07-04,16,62,VAN HORNE AVE,DON MILLS RD,0,Major,2.2204460492503126e-16
2006-07-04,20,17,OVERTURE RD,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2006-07-04,20,42,OVERTURE RD,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2006-07-04,20,27,OVERTURE RD,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2006-07-05,21,27,TERRAVIEW BLVD,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2006-07-05,21,47,TERRAVIEW BLVD,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2006-07-07,1,22,YORK ST,HARBOUR ST,0,Major,2.2204460492503126e-16
2006-07-07,1,27,YORK ST,HARBOUR ST,0,Major,2.2204460492503126e-16
2006-07-07,1,27,YORK ST,HARBOUR ST,0,Minor,2.2204460492503126e-16
2006-07-07,1,22,YORK ST,HARBOUR ST,0,Minimal,2.2204460492503126e-16
2006-07-07,14,37,PLEASANT AVE,YONGE ST,0,None,2.2204460492503126e-16
2006-07-07,14,77,PLEASANT AVE,YONGE ST,0,Major,2.2204460492503126e-16
2006-07-08,16,27,LAKE SHORE BLVD W,REES ST,0,None,2.2204460492503126e-16
2006-07-08,16,7,LAKE SHORE BLVD W,REES ST,0,Major,2.2204460492503126e-16
2006-07-08,16,32,LAKE SHORE BLVD W,REES ST,0,Minimal,2.2204460492503126e-16
2006-07-08,16,7,LAKE SHORE BLVD W,REES ST,0,Minimal,2.2204460492503126e-16
2006-07-08,16,32,LAKE SHORE BLVD W,REES ST,0,Minimal,2.2204460492503126e-16
2006-07-08,16,32,LAKE SHORE BLVD W,REES ST,0,None,2.2204460492503126e-16
2006-07-09,18,37,BATHURST ST,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2006-07-09,18,22,BATHURST ST,LAKE SHORE BLVD W,0,Minor,2.2204460492503126e-16
2006-07-09,18,22,BATHURST ST,LAKE SHORE BLVD W,0,Major,2.2204460492503126e-16
2006-07-09,18,22,BATHURST ST,LAKE SHORE BLVD W,0,Minimal,2.2204460492503126e-16
2006-07-10,13,27,LEXINGTON AVE,MARTIN GROVE RD,0,Minimal,2.2204460492503126e-16
2006-07-10,13,17,LEXINGTON AVE,MARTIN GROVE RD,0,Major,2.2204460492503126e-16
2006-07-10,13,37,LEXINGTON AVE,MARTIN GROVE RD,0,Minimal,2.2204460492503126e-16
2006-07-10,17,87,NEVILLE BLVD,QUEEN ST E,0,None,2.2204460492503126e-16
2006-07-10,17,87,NEVILLE BLVD,QUEEN ST E,0,Major,2.2204460492503126e-16
2006-07-11,8,57,ROTARY DR,MEADOWVALE RD,0,None,2.2204460492503126e-16
2006-07-11,8,37,ROTARY DR,MEADOWVALE RD,0,Major,2.2204460492503126e-16
2006-07-11,18,57,HURSTING AVE,WINNETT AVE,0,None,2.2204460492503126e-16
2006-07-11,18,7,HURSTING AVE,WINNETT AVE,0,Major,2.2204460492503126e-16
2006-07-13,11,47,WELLESLEY ST W,QUEENS PR S WELLESLEY RAMP E,0,None,2.2204460492503126e-16
2006-07-13,11,22,WELLESLEY ST W,QUEENS PR S WELLESLEY RAMP E,0,Major,2.2204460492503126e-16
2006-07-13,13,42,RICHMOND ST W,SPADINA AVE,0,None,2.2204460492503126e-16
2006-07-13,13,42,RICHMOND ST W,SPADINA AVE,0,Major,2.2204460492503126e-16
2006-07-14,9,22,DUNDAS ST W,DUFFERIN ST,0,None,0.9999999999999998
2006-07-14,9,27,DUNDAS ST W,DUFFERIN ST,0,Major,0.9999999999999998
2006-07-14,13,37,OLD BURNHAMTHORPE RD,BURNHAMTHORPE RD,0,None,2.2204460492503126e-16
2006-07-14,13,62,OLD BURNHAMTHORPE RD,BURNHAMTHORPE RD,0,Major,2.2204460492503126e-16
2006-07-14,16,42,EGLINTON AVE W,CHAPLIN CRES,0,Major,2.2204460492503126e-16
2006-07-14,16,37,EGLINTON AVE W,CHAPLIN CRES,0,None,2.2204460492503126e-16
2006-07-14,16,57,EGLINTON AVE W,CHAPLIN CRES,0,None,2.2204460492503126e-16
2006-07-16,12,2,SOUDAN AVE,BAYVIEW AVE,0,Minimal,2.2204460492503126e-16
2006-07-16,12,47,SOUDAN AVE,BAYVIEW AVE,0,None,2.2204460492503126e-16
2006-07-16,12,67,SOUDAN AVE,BAYVIEW AVE,0,Major,2.2204460492503126e-16
2006-07-17,19,27,RICHMOND ST W,BATHURST ST,0,Major,2.2204460492503126e-16
2006-07-17,19,57,RICHMOND ST W,BATHURST ST,0,None,2.2204460492503126e-16
2006-07-18,10,37,LORD SEATON RD,YONGE ST,0,Minimal,2.2204460492503126e-16
2006-07-18,10,42,LORD SEATON RD,YONGE ST,0,Major,2.2204460492503126e-16
2006-07-18,10,52,LORD SEATON RD,YONGE ST,0,Minimal,2.2204460492503126e-16
2006-07-18,10,52,LORD SEATON RD,YONGE ST,0,None,2.2204460492503126e-16
2006-07-18,10,32,LORD SEATON RD,YONGE ST,0,Major,2.2204460492503126e-16
2006-03-11,8,67,DUNDAS ST W,BLOOR ST W,0,Fatal,2.2204460492503126e-16
2006-03-11,9,47,SHEPPARD AVE E,MORNINGSIDE AVE,0,Fatal,2.2204460492503126e-16
2006-03-12,2,27,COMMONWEALTH AVE,EGLINTON AVE E,1,None,0.9999999999999998
2006-03-12,2,32,COMMONWEALTH AVE,EGLINTON AVE E,1,Minor,0.9999999999999998
2006-03-12,2,42,COMMONWEALTH AVE,EGLINTON AVE E,1,Fatal,0.9999999999999998
2006-03-12,19,32,DUNDAS ST W,OSSINGTON AVE,1,None,0.9999999999999998
2006-03-12,19,27,DUNDAS ST W,OSSINGTON AVE,1,Major,0.9999999999999998
2006-03-15,15,42,DIXON RD,ISLINGTON AVE,0,None,2.2204460492503126e-16
2006-03-15,15,22,DIXON RD,ISLINGTON AVE,0,Fatal,2.2204460492503126e-16
2006-03-16,9,57,SANWOOD BLVD,BIRCHMOUNT RD,0,Major,2.2204460492503126e-16
2006-03-16,9,2,SANWOOD BLVD,BIRCHMOUNT RD,0,Minor,2.2204460492503126e-16
2006-03-16,9,27,SANWOOD BLVD,BIRCHMOUNT RD,0,Minor,2.2204460492503126e-16
2006-03-16,9,67,SANWOOD BLVD,BIRCHMOUNT RD,0,Major,2.2204460492503126e-16
2006-03-16,9,37,SANWOOD BLVD,BIRCHMOUNT RD,0,None,2.2204460492503126e-16
2006-03-16,9,27,SANWOOD BLVD,BIRCHMOUNT RD,0,Major,2.2204460492503126e-16
2006-03-16,17,27,PEMBROKE ST,DUNDAS ST E,0,None,2.2204460492503126e-16
2006-03-16,17,62,PEMBROKE ST,DUNDAS ST E,0,Major,2.2204460492503126e-16
2006-03-17,6,42,ANTLER ST,SYMINGTON AVE,0,None,2.2204460492503126e-16
2006-03-17,6,52,ANTLER ST,SYMINGTON AVE,0,Major,2.2204460492503126e-16
2006-03-17,15,42,BATHURST ST,BLOOR ST W,0,None,2.2204460492503126e-16
2006-03-17,15,22,BATHURST ST,BLOOR ST W,0,Major,2.2204460492503126e-16
2006-03-18,3,27,MCKEE AVE,WILLOWDALE AVE,0,None,2.2204460492503126e-16
2006-04-12,18,27,HARNESS RD,HIGHWAY 27 N  N,0,None,2.2204460492503126e-16
2006-03-18,3,17,MCKEE AVE,WILLOWDALE AVE,0,Minimal,2.2204460492503126e-16
2006-03-18,3,22,MCKEE AVE,WILLOWDALE AVE,0,Major,2.2204460492503126e-16
2006-03-18,3,17,MCKEE AVE,WILLOWDALE AVE,0,Major,2.2204460492503126e-16
2006-03-18,3,17,MCKEE AVE,WILLOWDALE AVE,0,Minimal,2.2204460492503126e-16
2006-03-18,21,27,SHALE GT,STEELES AVE W,1,None,2.2204460492503126e-16
2006-03-18,21,22,SHALE GT,STEELES AVE W,1,Major,2.2204460492503126e-16
2006-03-19,2,27,BLACKTHORN AVE,ST CLAIR AVE W,0,Major,2.2204460492503126e-16
2006-03-19,2,27,BLACKTHORN AVE,ST CLAIR AVE W,0,Minor,2.2204460492503126e-16
2006-03-19,17,27,WARDEN AVE,STEELES AVE E,0,Major,2.2204460492503126e-16
2006-03-20,21,22,LAWRENCE AVE W,BLACK CREEK DR,0,Minimal,2.2204460492503126e-16
2006-03-19,17,42,WARDEN AVE,STEELES AVE E,0,Minor,2.2204460492503126e-16
2006-03-19,17,82,WARDEN AVE,STEELES AVE E,0,Major,2.2204460492503126e-16
2006-03-19,17,52,WARDEN AVE,STEELES AVE E,0,Minor,2.2204460492503126e-16
2006-03-19,17,52,WARDEN AVE,STEELES AVE E,0,Major,2.2204460492503126e-16
2006-03-19,17,22,WARDEN AVE,STEELES AVE E,0,None,2.2204460492503126e-16
2006-03-20,21,27,LAWRENCE AVE W,BLACK CREEK DR,0,Major,2.2204460492503126e-16
2006-03-20,21,32,LAWRENCE AVE W,BLACK CREEK DR,0,None,2.2204460492503126e-16
2006-03-25,11,42,ROGERS RD,WESTON RD,0,Minor,2.2204460492503126e-16
2006-03-25,11,47,ROGERS RD,WESTON RD,0,None,2.2204460492503126e-16
2006-03-25,11,17,ROGERS RD,WESTON RD,0,Major,2.2204460492503126e-16
2006-03-26,16,37,NORMAN AVE,CALEDONIA RD,0,Major,2.2204460492503126e-16
2006-03-31,16,47,CHRISTIE ST,BLOOR ST W,0,None,2.2204460492503126e-16
2006-03-31,16,72,CHRISTIE ST,BLOOR ST W,0,Major,2.2204460492503126e-16
2006-04-01,22,32,EGLINTON AVE W,JANE ST,0,Major,2.2204460492503126e-16
2006-04-01,22,32,EGLINTON AVE W,JANE ST,0,None,2.2204460492503126e-16
2006-04-01,22,32,EGLINTON AVE W,JANE ST,0,None,2.2204460492503126e-16
2006-04-01,23,52,SPADINA AVE,F G GARDINER XY E  E,0,Minimal,2.2204460492503126e-16
2006-04-01,23,27,SPADINA AVE,F G GARDINER XY E  E,0,Minimal,2.2204460492503126e-16
2006-04-01,23,27,SPADINA AVE,F G GARDINER XY E  E,0,Minimal,2.2204460492503126e-16
2006-04-01,23,22,SPADINA AVE,F G GARDINER XY E  E,0,Major,2.2204460492503126e-16
2006-04-01,23,27,SPADINA AVE,F G GARDINER XY E  E,0,Minimal,2.2204460492503126e-16
2006-04-01,23,32,SPADINA AVE,F G GARDINER XY E  E,0,None,2.2204460492503126e-16
2006-04-02,17,57,GATEWAY BLVD,DON MILLS RD,0,Major,2.2204460492503126e-16
2006-04-03,16,52,BLOOR ST W,DUNDAS ST W,0,None,2.2204460492503126e-16
2006-04-03,16,77,BLOOR ST W,DUNDAS ST W,0,Major,2.2204460492503126e-16
2006-04-25,1,27,AUTO MALL DR,MILNER AVE,0,Major,2.2204460492503126e-16
